,Date,visitor_neutral,PTS,home_neutral,PTS
15,2021-01-05,Eastern Michigan,0,Buffalo,0
16,2021-01-05,Florida,0,Alabama,0
17,2021-01-05,Hampton,0,Radford,0
18,2021-01-05,High Point,0,Campbell,0
19,2021-01-05,Longwood,0,USC Upstate,0
20,2021-01-05,Memphis,0,UCF,0
21,2021-01-05,Nebraska,0,Purdue,0
22,2021-01-05,Northern Illinois,0,Ohio,0
23,2021-01-05,Presbyterian,0,UNC Asheville,0
24,2021-01-05,SIU-Edwardsville,0,Eastern Illinois,0
25,2021-01-05,Toledo,0,Kent State,0
26,2021-01-05,Vanderbilt,0,Kentucky,0
27,2021-01-05,Western Michigan,0,Ball State,0
0,2021-01-06,Oklahoma,0,Baylor,0
1,2021-01-06,Wichita State,0,Houston,0
2,2021-01-06,Seton Hall,0,Creighton,0
3,2021-01-06,Arkansas,0,Tennessee,0
4,2021-01-06,Florida State,0,Syracuse,0
5,2021-01-06,Wake Forest,0,Virginia,0
6,2021-01-06,Penn State,0,Ohio State,0
7,2021-01-06,Boston College,0,Duke,0
8,2021-01-06,Virginia Tech,0,Louisville,0
9,2021-01-06,Minnesota,0,Michigan,0
10,2021-01-06,Abilene Christian,0,Houston Baptist,0
11,2021-01-06,Air Force,0,Boise State,0
12,2021-01-06,Auburn,0,Ole Miss,0
13,2021-01-06,Cincinnati,0,SMU,0
14,2021-01-06,Citadel,0,Mercer,0
15,2021-01-06,Furman,0,Western Carolina,0
16,2021-01-06,Georgetown,0,Butler,0
17,2021-01-06,Georgia,0,LSU,0
18,2021-01-06,Georgia Tech,0,Notre Dame,0
19,2021-01-06,Incarnate Word,0,Northwestern State,0
20,2021-01-06,Lamar,0,Nicholls State,0
21,2021-01-06,UMass,0,George Washington,0
22,2021-01-06,New Orleans,0,Central Arkansas,0
23,2021-01-06,UNC Greensboro,0,Wofford,0
24,2021-01-06,Oregon State,0,Utah,0
25,2021-01-06,Rhode Island,0,Richmond,0
26,2021-01-06,St. Joseph's,0,St. Bonaventure,0
27,2021-01-06,Saint Louis,0,La Salle,0
28,2021-01-06,Sam Houston State,0,Southeastern Louisiana,0
29,2021-01-06,Samford,0,Chattanooga,0
30,2021-01-06,St. John's (NY),0,Xavier,0
31,2021-01-06,Stephen F. Austin,0,Texas A&M-Corpus Christi,0
32,2021-01-06,Temple,0,Tulane,0
33,2021-01-06,Texas A&M,0,South Carolina,0
34,2021-01-06,Tulsa,0,South Florida,0
35,2021-01-06,VCU,0,George Mason,0
36,2021-01-06,VMI,0,ETSU,0
0,2021-01-07,Santa Clara,0,Gonzaga,0
1,2021-01-07,Iowa,0,Maryland,0
2,2021-01-07,Indiana,0,Wisconsin,0
3,2021-01-07,Illinois,0,Northwestern,0
4,2021-01-07,Nevada,0,San Diego State,0
5,2021-01-07,Austin Peay,0,SIU-Edwardsville,0
6,2021-01-07,Central Connecticut,0,Bryant,0
7,2021-01-07,Eastern Washington,0,Weber State,0
8,2021-01-07,Idaho,0,Southern Utah,0
9,2021-01-07,Idaho State,0,Northern Arizona,0
10,2021-01-07,Jacksonville State,0,Eastern Kentucky,0
11,2021-01-07,Loyola (IL),0,Missouri State,0
12,2021-01-07,Loyola Marymount,0,Portland,0
13,2021-01-07,Montana State,0,Northern Colorado,0
14,2021-01-07,Mount St. Mary's,0,St. Francis (NY),0
15,2021-01-07,Murray State,0,Eastern Illinois,0
16,2021-01-07,UNLV,0,Colorado State,0
17,2021-01-07,Northeastern,0,Hofstra,0
18,2021-01-07,Oregon,0,Colorado,0
19,2021-01-07,Pacific,0,BYU,0
20,2021-01-07,Pepperdine,0,San Francisco,0
21,2021-01-07,Portland State,0,Sacramento State,0
22,2021-01-07,Sacred Heart,0,Merrimack,0
23,2021-01-07,Saint Francis (PA),0,LIU,0
24,2021-01-07,Saint Mary's,0,San Diego,0
25,2021-01-07,Southeast Missouri State,0,Belmont,0
26,2021-01-07,USC,0,Arizona,0
27,2021-01-07,UT-Martin,0,Tennessee State,0
28,2021-01-07,Tennessee Tech,0,Morehead State,0
29,2021-01-07,UCLA,0,Arizona State,0
30,2021-01-07,Utah State,0,New Mexico,0
31,2021-01-07,Wagner,0,Fairleigh Dickinson,0
32,2021-01-07,Washington,0,Stanford,0
33,2021-01-07,Washington State,0,California,0
0,2021-01-08,Purdue,0,Michigan State,0
1,2021-01-08,Marquette,0,Villanova,0
2,2021-01-08,Air Force,0,Boise State,0
3,2021-01-08,Little Rock,0,Louisiana,0
4,2021-01-08,Arkansas State,0,Texas State,0
5,2021-01-08,Cal Poly,0,Cal State Bakersfield,0
6,2021-01-08,Cal State Northridge,0,UC-San Diego,0
7,2021-01-08,California Baptist,0,Utah Valley,0
8,2021-01-08,UC-Davis,0,UC-Irvine,0
9,2021-01-08,Canisius,0,Monmouth,0
10,2021-01-08,Central Connecticut,0,Bryant,0
11,2021-01-08,Charlotte,0,Marshall,0
12,2021-01-08,Dayton,0,Davidson,0
13,2021-01-08,Detroit,0,Milwaukee,0
14,2021-01-08,Fairfield,0,St. Peter's,0
15,2021-01-08,Florida Atlantic,0,Old Dominion,0
16,2021-01-08,Florida Gulf Coast,0,Liberty,0
17,2021-01-08,Florida International,0,Middle Tennessee,0
18,2021-01-08,Georgia Southern,0,Appalachian State,0
19,2021-01-08,Georgia State,0,Troy,0
20,2021-01-08,Grand Canyon,0,Tarleton State,0
21,2021-01-08,Hawaii,0,UC-Riverside,0
22,2021-01-08,UIC,0,Purdue-Fort Wayne,0
23,2021-01-08,Iona,0,Quinnipiac,0
24,2021-01-08,Kennesaw State,0,North Florida,0
25,2021-01-08,Lipscomb,0,Bellarmine,0
26,2021-01-08,Long Beach State,0,Cal State Fullerton,0
27,2021-01-08,Louisiana Tech,0,Western Kentucky,0
28,2021-01-08,Marist,0,Manhattan,0
29,2021-01-08,Mount St. Mary's,0,St. Francis (NY),0
30,2021-01-08,Omaha,0,North Dakota State,0
31,2021-01-08,New Mexico State,0,Dixie State,0
32,2021-01-08,North Dakota,0,Oral Roberts,0
33,2021-01-08,North Texas,0,UTSA,0
34,2021-01-08,Northern Kentucky,0,Cleveland State,0
35,2021-01-08,Oakland,0,Green Bay,0
36,2021-01-08,Ohio,0,Toledo,0
37,2021-01-08,Rider,0,Niagara,0
38,2021-01-08,Robert Morris,0,IUPUI,0
39,2021-01-08,Sacred Heart,0,Merrimack,0
40,2021-01-08,Saint Francis (PA),0,LIU,0
41,2021-01-08,San Jose State,0,Fresno State,0
42,2021-01-08,South Alabama,0,Coastal Carolina,0
43,2021-01-08,South Dakota,0,UMKC,0
44,2021-01-08,Southern Miss,0,Alabama-Birmingham,0
45,2021-01-08,Stetson,0,North Alabama,0
46,2021-01-08,Texas-Arlington,0,Louisiana-Monroe,0
47,2021-01-08,UTEP,0,Rice,0
48,2021-01-08,Texas-Rio Grande Valley,0,Chicago State,0
49,2021-01-08,Western Illinois,0,South Dakota State,0
50,2021-01-08,Youngstown State,0,Wright State,0
0,2021-01-09,Gonzaga,0,Portland,0
1,2021-01-09,Baylor,0,TCU,0
2,2021-01-09,Oklahoma,0,Kansas,0
3,2021-01-09,Tulane,0,Houston,0
4,2021-01-09,Texas,0,West Virginia,0
5,2021-01-09,St. John's (NY),0,Creighton,0
6,2021-01-09,Tennessee,0,Texas A&M,0
7,2021-01-09,Texas Tech,0,Iowa State,0
8,2021-01-09,Florida State,0,Pitt,0
9,2021-01-09,LSU,0,Missouri,0
10,2021-01-09,Virginia,0,Boston College,0
11,2021-01-09,Nevada,0,San Diego State,0
12,2021-01-09,Ohio State,0,Rutgers,0
13,2021-01-09,Wake Forest,0,Duke,0
14,2021-01-09,Clemson,0,UNC,0
15,2021-01-09,Georgia Tech,0,Louisville,0
16,2021-01-09,Michigan,0,Penn State,0
17,2021-01-09,Abilene Christian,0,Texas A&M-Corpus Christi,0
18,2021-01-09,Akron,0,Eastern Michigan,0
19,2021-01-09,Alabama,0,Auburn,0
20,2021-01-09,Alabama A&M,0,Mississippi Valley State,0
21,2021-01-09,Alabama State,0,Arkansas-Pine Bluff,0
22,2021-01-09,Alcorn State,0,Jackson State,0
23,2021-01-09,American,0,Lehigh,0
24,2021-01-09,Little Rock,0,Louisiana,0
25,2021-01-09,Arkansas State,0,Texas State,0
26,2021-01-09,Army,0,Holy Cross,0
27,2021-01-09,Austin Peay,0,Eastern Illinois,0
28,2021-01-09,Ball State,0,Buffalo,0
29,2021-01-09,Cal Poly,0,Cal State Bakersfield,0
30,2021-01-09,Cal State Northridge,0,UC-San Diego,0
31,2021-01-09,California Baptist,0,Utah Valley,0
32,2021-01-09,UC-Davis,0,UC-Irvine,0
33,2021-01-09,Campbell,0,Longwood,0
34,2021-01-09,Canisius,0,Monmouth,0
35,2021-01-09,UCF,0,Tulsa,0
36,2021-01-09,Central Michigan,0,Bowling Green State,0
37,2021-01-09,Charlotte,0,Marshall,0
38,2021-01-09,Chattanooga,0,Citadel,0
39,2021-01-09,Cincinnati,0,Wichita State,0
40,2021-01-09,Colgate,0,Boston University,0
41,2021-01-09,UConn,0,Butler,0
42,2021-01-09,Delaware,0,William & Mary,0
43,2021-01-09,Delaware State,0,Howard,0
44,2021-01-09,Detroit,0,Milwaukee,0
45,2021-01-09,Drexel,0,College of Charleston,0
46,2021-01-09,ETSU,0,Wofford,0
47,2021-01-09,Eastern Washington,0,Weber State,0
48,2021-01-09,Evansville,0,Northern Iowa,0
49,2021-01-09,Fairfield,0,St. Peter's,0
50,2021-01-09,Florida A&M,0,North Carolina Central,0
51,2021-01-09,Florida Atlantic,0,Old Dominion,0
52,2021-01-09,Florida Gulf Coast,0,Liberty,0
53,2021-01-09,Florida International,0,Middle Tennessee,0
54,2021-01-09,Fordham,0,Duquesne,0
55,2021-01-09,George Washington,0,St. Bonaventure,0
56,2021-01-09,Georgetown,0,Syracuse,0
57,2021-01-09,Georgia,0,Arkansas,0
58,2021-01-09,Georgia Southern,0,Appalachian State,0
59,2021-01-09,Georgia State,0,Troy,0
60,2021-01-09,Grand Canyon,0,Tarleton State,0
61,2021-01-09,Hartford,0,UMass-Lowell,0
62,2021-01-09,Hawaii,0,UC-Riverside,0
63,2021-01-09,Hofstra,0,Northeastern,0
64,2021-01-09,Houston Baptist,0,Lamar,0
65,2021-01-09,Howard,0,Coppin State,0
66,2021-01-09,Idaho,0,Southern Utah,0
67,2021-01-09,Idaho State,0,Northern Arizona,0
68,2021-01-09,UIC,0,Purdue-Fort Wayne,0
69,2021-01-09,Illinois State,0,Evansville,0
70,2021-01-09,Illinois State,0,Indiana State,0
71,2021-01-09,Incarnate Word,0,New Orleans,0
72,2021-01-09,Iona,0,Quinnipiac,0
73,2021-01-09,Jacksonville State,0,Morehead State,0
74,2021-01-09,James Madison,0,UNC Wilmington,0
75,2021-01-09,Kennesaw State,0,North Florida,0
76,2021-01-09,Kentucky,0,Florida,0
77,2021-01-09,La Salle,0,UMass,0
78,2021-01-09,Lafayette,0,Bucknell,0
79,2021-01-09,Lipscomb,0,Bellarmine,0
80,2021-01-09,Long Beach State,0,Cal State Fullerton,0
81,2021-01-09,Louisiana Tech,0,Western Kentucky,0
82,2021-01-09,Maine,0,NJIT,0
83,2021-01-09,Marist,0,Manhattan,0
84,2021-01-09,UMBC,0,New Hampshire,0
85,2021-01-09,Mercer,0,UNC Greensboro,0
86,2021-01-09,Miami (FL),0,NC State,0
87,2021-01-09,Mississippi State,0,Vanderbilt,0
88,2021-01-09,Montana State,0,Northern Colorado,0
89,2021-01-09,Morgan State,0,Norfolk State,0
90,2021-01-09,Murray State,0,SIU-Edwardsville,0
91,2021-01-09,Navy,0,Loyola (MD),0
92,2021-01-09,Omaha,0,North Dakota State,0
93,2021-01-09,UNLV,0,Colorado State,0
94,2021-01-09,New Mexico State,0,Dixie State,0
95,2021-01-09,UNC Asheville,0,Hampton,0
96,2021-01-09,North Dakota,0,Oral Roberts,0
97,2021-01-09,North Texas,0,UTSA,0
98,2021-01-09,Northern Illinois,0,Miami (OH),0
99,2021-01-09,Northern Kentucky,0,Cleveland State,0
100,2021-01-09,Northwestern State,0,McNeese State,0
101,2021-01-09,Oakland,0,Green Bay,0
102,2021-01-09,Ohio,0,Toledo,0
103,2021-01-09,Oklahoma State,0,Kansas State,0
104,2021-01-09,Oregon State,0,Colorado,0
105,2021-01-09,Radford,0,Charleston Southern,0
106,2021-01-09,Rhode Island,0,VCU,0
107,2021-01-09,Richmond,0,George Mason,0
108,2021-01-09,Rider,0,Niagara,0
109,2021-01-09,Robert Morris,0,IUPUI,0
110,2021-01-09,Sacramento State,0,Portland State,0
111,2021-01-09,Saint Louis,0,St. Joseph's,0
112,2021-01-09,Saint Mary's,0,Santa Clara,0
113,2021-01-09,Sam Houston State,0,Central Arkansas,0
114,2021-01-09,San Diego,0,Pacific,0
115,2021-01-09,San Francisco,0,Loyola Marymount,0
116,2021-01-09,Seton Hall,0,DePaul,0
117,2021-01-09,South Alabama,0,Coastal Carolina,0
118,2021-01-09,South Carolina,0,Ole Miss,0
119,2021-01-09,USC Upstate,0,Presbyterian,0
120,2021-01-09,South Dakota,0,UMKC,0
121,2021-01-09,South Florida,0,East Carolina,0
122,2021-01-09,Southeast Missouri State,0,Tennessee State,0
123,2021-01-09,Southeastern Louisiana,0,Nicholls State,0
124,2021-01-09,Southern,0,Grambling,0
125,2021-01-09,USC,0,Arizona State,0
126,2021-01-09,Southern Miss,0,Alabama-Birmingham,0
127,2021-01-09,Stetson,0,North Alabama,0
128,2021-01-09,Stony Brook,0,Albany (NY),0
129,2021-01-09,Temple,0,SMU,0
130,2021-01-09,UT-Martin,0,Belmont,0
131,2021-01-09,Tennessee Tech,0,Eastern Kentucky,0
132,2021-01-09,Texas-Arlington,0,Louisiana-Monroe,0
133,2021-01-09,Texas-Rio Grande Valley,0,Chicago State,0
134,2021-01-09,Texas Southern,0,Prairie View,0
135,2021-01-09,Towson,0,Elon,0
136,2021-01-09,UCLA,0,Arizona,0
137,2021-01-09,Utah State,0,New Mexico,0
138,2021-01-09,Valparaiso,0,Southern Illinois,0
139,2021-01-09,Vermont,0,Binghamton,0
140,2021-01-09,VMI,0,Furman,0
141,2021-01-09,Washington,0,California,0
142,2021-01-09,Washington State,0,Stanford,0
143,2021-01-09,Western Carolina,0,Samford,0
144,2021-01-09,Western Illinois,0,South Dakota State,0
145,2021-01-09,Western Michigan,0,Kent State,0
146,2021-01-09,Winthrop,0,High Point,0
147,2021-01-09,Youngstown State,0,Wright State,0
0,2021-01-10,Minnesota,0,Iowa,0
1,2021-01-10,Maryland,0,Illinois,0
2,2021-01-10,Bradley,0,Loyola (IL),0
3,2021-01-10,Bucknell,0,Lafayette,0
4,2021-01-10,Campbell,0,Longwood,0
5,2021-01-10,Colgate,0,Boston University,0
6,2021-01-10,Delaware,0,William & Mary,0
7,2021-01-10,Drexel,0,College of Charleston,0
8,2021-01-10,Hartford,0,UMass-Lowell,0
9,2021-01-10,Holy Cross,0,Army,0
10,2021-01-10,Indiana,0,Nebraska,0
11,2021-01-10,James Madison,0,UNC Wilmington,0
12,2021-01-10,Lehigh,0,American,0
13,2021-01-10,Loyola (IL),0,Drake,0
14,2021-01-10,Loyola (MD),0,Navy,0
15,2021-01-10,Maine,0,NJIT,0
16,2021-01-10,UMBC,0,New Hampshire,0
17,2021-01-10,UNC Asheville,0,Hampton,0
18,2021-01-10,Notre Dame,0,Virginia Tech,0
19,2021-01-10,Oregon,0,Utah,0
20,2021-01-10,Providence,0,Xavier,0
21,2021-01-10,Radford,0,Charleston Southern,0
22,2021-01-10,San Jose State,0,Fresno State,0
23,2021-01-10,USC Upstate,0,Presbyterian,0
24,2021-01-10,Southern Illinois,0,Indiana State,0
25,2021-01-10,Stony Brook,0,Albany (NY),0
26,2021-01-10,Towson,0,Elon,0
27,2021-01-10,Vermont,0,Binghamton,0
28,2021-01-10,Winthrop,0,High Point,0
0,2021-01-11,Alabama A&M,0,Arkansas-Pine Bluff,0
1,2021-01-11,Alabama State,0,Mississippi Valley State,0
2,2021-01-11,Alcorn State,0,Grambling,0
3,2021-01-11,Boise State,0,Wyoming,0
4,2021-01-11,Delaware State,0,Coppin State,0
5,2021-01-11,Florida A&M,0,North Carolina A&T,0
6,2021-01-11,Morgan State,0,Howard,0
7,2021-01-11,Southern,0,Jackson State,0
0,2021-01-12,West Virginia,0,Baylor,0
1,2021-01-12,Kansas,0,Oklahoma State,0
2,2021-01-12,Tennessee,0,South Carolina,0
3,2021-01-12,Wisconsin,0,Michigan,0
4,2021-01-12,Vanderbilt,0,Missouri,0
5,2021-01-12,Rutgers,0,Penn State,0
6,2021-01-12,Duke,0,Virginia Tech,0
7,2021-01-12,Clemson,0,Syracuse,0
8,2021-01-12,Akron,0,Northern Illinois,0
9,2021-01-12,Alabama,0,Kentucky,0
10,2021-01-12,Ball State,0,Bowling Green State,0
11,2021-01-12,Buffalo,0,Western Michigan,0
12,2021-01-12,Butler,0,St. John's (NY),0
13,2021-01-12,Eastern Michigan,0,Toledo,0
14,2021-01-12,Kent State,0,Central Michigan,0
15,2021-01-12,Miami (FL),0,Boston College,0
16,2021-01-12,Miami (OH),0,Ohio,0
17,2021-01-12,Ole Miss,0,Florida,0
18,2021-01-12,Pitt,0,Georgia Tech,0
19,2021-01-12,Providence,0,Marquette,0
20,2021-01-12,St. Joseph's,0,Davidson,0
21,2021-01-12,TCU,0,Oklahoma,0
0,2021-01-13,Texas Tech,0,Texas,0
1,2021-01-13,Illinois,0,Nebraska,0
2,2021-01-13,NC State,0,Florida State,0
3,2021-01-13,Notre Dame,0,Virginia,0
4,2021-01-13,Northwestern,0,Ohio State,0
5,2021-01-13,Louisville,0,Wake Forest,0
6,2021-01-13,Arkansas,0,LSU,0
7,2021-01-13,Auburn,0,Georgia,0
8,2021-01-13,Boise State,0,Wyoming,0
9,2021-01-13,Bradley,0,Drake,0
10,2021-01-13,California,0,Colorado,0
11,2021-01-13,Central Arkansas,0,Stephen F. Austin,0
12,2021-01-13,UCF,0,Temple,0
13,2021-01-13,DePaul,0,Georgetown,0
14,2021-01-13,Duquesne,0,Dayton,0
15,2021-01-13,East Carolina,0,Cincinnati,0
16,2021-01-13,Evansville,0,Valparaiso,0
17,2021-01-13,Furman,0,Citadel,0
18,2021-01-13,Illinois State,0,Loyola (IL),0
19,2021-01-13,Iowa State,0,Kansas State,0
20,2021-01-13,La Salle,0,George Mason,0
21,2021-01-13,Lamar,0,Sam Houston State,0
22,2021-01-13,McNeese State,0,Incarnate Word,0
23,2021-01-13,Mercer,0,Chattanooga,0
24,2021-01-13,Nicholls State,0,Northwestern State,0
25,2021-01-13,North Carolina A&T,0,South Carolina State,0
26,2021-01-13,UNC Greensboro,0,Western Carolina,0
27,2021-01-13,Northern Iowa,0,Indiana State,0
28,2021-01-13,Samford,0,ETSU,0
29,2021-01-13,Southern Illinois,0,Missouri State,0
30,2021-01-13,St. Bonaventure,0,Fordham,0
31,2021-01-13,Stanford,0,Utah,0
32,2021-01-13,Texas A&M,0,Mississippi State,0
33,2021-01-13,Tulsa,0,Wichita State,0
34,2021-01-13,VCU,0,George Washington,0
35,2021-01-13,Wofford,0,VMI,0
0,2021-01-14,Pepperdine,0,Gonzaga,0
1,2021-01-14,Michigan State,0,Iowa,0
2,2021-01-14,Houston,0,South Florida,0
3,2021-01-14,San Diego State,0,Utah State,0
4,2021-01-14,Arizona,0,Oregon State,0
5,2021-01-14,Arizona State,0,Oregon,0
6,2021-01-14,Austin Peay,0,UT-Martin,0
7,2021-01-14,Belmont,0,Tennessee Tech,0
8,2021-01-14,BYU,0,Saint Mary's,0
9,2021-01-14,Bryant,0,Saint Francis (PA),0
10,2021-01-14,Central Connecticut,0,Sacred Heart,0
11,2021-01-14,Charleston Southern,0,UNC Asheville,0
12,2021-01-14,Colorado State,0,San Jose State,0
13,2021-01-14,Eastern Kentucky,0,SIU-Edwardsville,0
14,2021-01-14,Fresno State,0,Nevada,0
15,2021-01-14,Gardner-Webb,0,Radford,0
16,2021-01-14,Hampton,0,USC Upstate,0
17,2021-01-14,LIU,0,Wagner,0
18,2021-01-14,Longwood,0,Winthrop,0
19,2021-01-14,Marshall,0,Western Kentucky,0
20,2021-01-14,Merrimack,0,Mount St. Mary's,0
21,2021-01-14,Morehead State,0,Eastern Illinois,0
22,2021-01-14,Murray State,0,Southeast Missouri State,0
23,2021-01-14,New Mexico,0,UNLV,0
24,2021-01-14,Northern Arizona,0,Montana,0
25,2021-01-14,Northern Colorado,0,Idaho,0
26,2021-01-14,Portland State,0,Montana State,0
27,2021-01-14,Presbyterian,0,Campbell,0
28,2021-01-14,Purdue,0,Indiana,0
29,2021-01-14,Sacramento State,0,Idaho State,0
30,2021-01-14,San Diego,0,Loyola Marymount,0
31,2021-01-14,San Francisco,0,Portland,0
32,2021-01-14,Santa Clara,0,Pacific,0
33,2021-01-14,SMU,0,Memphis,0
34,2021-01-14,Southern Utah,0,Eastern Washington,0
35,2021-01-14,St. Francis (NY),0,Fairleigh Dickinson,0
36,2021-01-14,Tennessee State,0,Jacksonville State,0
37,2021-01-14,Washington,0,USC,0
38,2021-01-14,Washington State,0,UCLA,0
0,2021-01-15,Villanova,0,UConn,0
1,2021-01-15,Wisconsin,0,Rutgers,0
2,2021-01-15,Alabama-Birmingham,0,Charlotte,0
3,2021-01-15,Appalachian State,0,South Alabama,0
4,2021-01-15,Bellarmine,0,Florida Gulf Coast,0
5,2021-01-15,Bryant,0,Saint Francis (PA),0
6,2021-01-15,Cal State Bakersfield,0,Hawaii,0
7,2021-01-15,Cal State Fullerton,0,UC-Davis,0
8,2021-01-15,Cal State Northridge,0,Long Beach State,0
9,2021-01-15,UC-Riverside,0,Cal Poly,0
10,2021-01-15,UC-San Diego,0,UCSB,0
11,2021-01-15,Charleston Southern,0,UNC Asheville,0
12,2021-01-15,Chicago State,0,Grand Canyon,0
13,2021-01-15,Cleveland State,0,Wright State,0
14,2021-01-15,Coastal Carolina,0,Georgia State,0
15,2021-01-15,Davidson,0,Saint Louis,0
16,2021-01-15,Dixie State,0,Texas-Rio Grande Valley,0
17,2021-01-15,Fairfield,0,Marist,0
18,2021-01-15,Florida Atlantic,0,Florida International,0
19,2021-01-15,Gardner-Webb,0,Radford,0
20,2021-01-15,Green Bay,0,Detroit,0
21,2021-01-15,Hampton,0,USC Upstate,0
22,2021-01-15,Purdue-Fort Wayne,0,Milwaukee,0
23,2021-01-15,IUPUI,0,Northern Kentucky,0
24,2021-01-15,Liberty,0,Stetson,0
25,2021-01-15,LIU,0,Wagner,0
26,2021-01-15,Longwood,0,Winthrop,0
27,2021-01-15,Louisiana,0,Texas-Arlington,0
28,2021-01-15,Louisiana-Monroe,0,Arkansas State,0
29,2021-01-15,Manhattan,0,Canisius,0
30,2021-01-15,Merrimack,0,Mount St. Mary's,0
31,2021-01-15,Middle Tennessee,0,Southern Miss,0
32,2021-01-15,UMKC,0,Western Illinois,0
33,2021-01-15,North Alabama,0,Kennesaw State,0
34,2021-01-15,North Dakota State,0,North Dakota,0
35,2021-01-15,North Florida,0,Jacksonville,0
36,2021-01-15,Old Dominion,0,Rice,0
37,2021-01-15,Oral Roberts,0,Denver,0
38,2021-01-15,Presbyterian,0,Campbell,0
39,2021-01-15,Quinnipiac,0,Monmouth,0
40,2021-01-15,Robert Morris,0,UIC,0
41,2021-01-15,St. Peter's,0,Iona,0
42,2021-01-15,Siena,0,Rider,0
43,2021-01-15,South Dakota State,0,Omaha,0
44,2021-01-15,St. Francis (NY),0,Fairleigh Dickinson,0
45,2021-01-15,Tarleton State,0,California Baptist,0
46,2021-01-15,UTEP,0,North Texas,0
47,2021-01-15,UTSA,0,Louisiana Tech,0
48,2021-01-15,Texas State,0,Little Rock,0
49,2021-01-15,Troy,0,Georgia Southern,0
50,2021-01-15,Utah Valley,0,Seattle,0
51,2021-01-15,Youngstown State,0,Oakland,0
0,2021-01-16,Gonzaga,0,Saint Mary's,0
1,2021-01-16,Baylor,0,Texas Tech,0
2,2021-01-16,Iowa State,0,Kansas,0
3,2021-01-16,TCU,0,West Virginia,0
4,2021-01-16,Creighton,0,Butler,0
5,2021-01-16,Vanderbilt,0,Tennessee,0
6,2021-01-16,Kansas State,0,Texas,0
7,2021-01-16,Ohio State,0,Illinois,0
8,2021-01-16,UNC,0,Florida State,0
9,2021-01-16,Missouri,0,Texas A&M,0
10,2021-01-16,Virginia,0,Clemson,0
11,2021-01-16,San Diego State,0,Utah State,0
12,2021-01-16,Louisville,0,Miami (FL),0
13,2021-01-16,Michigan,0,Minnesota,0
14,2021-01-16,Alabama-Birmingham,0,Charlotte,0
15,2021-01-16,Alabama State,0,Alabama A&M,0
16,2021-01-16,American,0,Navy,0
17,2021-01-16,Appalachian State,0,South Alabama,0
18,2021-01-16,Arizona,0,Oregon,0
19,2021-01-16,Arizona State,0,Oregon State,0
20,2021-01-16,Arkansas,0,Alabama,0
21,2021-01-16,Arkansas-Pine Bluff,0,Southern,0
22,2021-01-16,Army,0,Boston University,0
23,2021-01-16,Austin Peay,0,Southeast Missouri State,0
24,2021-01-16,Bellarmine,0,Florida Gulf Coast,0
25,2021-01-16,Belmont,0,Jacksonville State,0
26,2021-01-16,Boston College,0,Notre Dame,0
27,2021-01-16,Bowling Green State,0,Buffalo,0
28,2021-01-16,BYU,0,San Francisco,0
29,2021-01-16,Cal State Bakersfield,0,Hawaii,0
30,2021-01-16,Cal State Fullerton,0,UC-Davis,0
31,2021-01-16,Cal State Northridge,0,Long Beach State,0
32,2021-01-16,California,0,Utah,0
33,2021-01-16,UC-Riverside,0,Cal Poly,0
34,2021-01-16,UC-San Diego,0,UCSB,0
35,2021-01-16,Chicago State,0,Grand Canyon,0
36,2021-01-16,Citadel,0,VMI,0
37,2021-01-16,Cleveland State,0,Wright State,0
38,2021-01-16,Coastal Carolina,0,Georgia State,0
39,2021-01-16,Colorado State,0,San Jose State,0
40,2021-01-16,Dixie State,0,Texas-Rio Grande Valley,0
41,2021-01-16,Drake,0,Indiana State,0
42,2021-01-16,Duquesne,0,St. Bonaventure,0
43,2021-01-16,ETSU,0,Furman,0
44,2021-01-16,Eastern Kentucky,0,Eastern Illinois,0
45,2021-01-16,Eastern Michigan,0,Central Michigan,0
46,2021-01-16,Elon,0,James Madison,0
47,2021-01-16,Fairfield,0,Marist,0
48,2021-01-16,Florida,0,Mississippi State,0
49,2021-01-16,Florida International,0,Florida Atlantic,0
50,2021-01-16,Fresno State,0,Nevada,0
51,2021-01-16,George Mason,0,Rhode Island,0
52,2021-01-16,Georgetown,0,Providence,0
53,2021-01-16,Georgia,0,Ole Miss,0
54,2021-01-16,Georgia Tech,0,NC State,0
55,2021-01-16,Grambling,0,Texas Southern,0
56,2021-01-16,Green Bay,0,Detroit,0
57,2021-01-16,Hartford,0,UMBC,0
58,2021-01-16,Hofstra,0,Delaware,0
59,2021-01-16,Holy Cross,0,Colgate,0
60,2021-01-16,Houston Baptist,0,Sam Houston State,0
61,2021-01-16,Illinois State,0,Bradley,0
62,2021-01-16,Purdue-Fort Wayne,0,Milwaukee,0
63,2021-01-16,IUPUI,0,Northern Kentucky,0
64,2021-01-16,Jackson State,0,Prairie View,0
65,2021-01-16,Kent State,0,Ohio,0
66,2021-01-16,Kentucky,0,Auburn,0
67,2021-01-16,Lehigh,0,Bucknell,0
68,2021-01-16,Liberty,0,Stetson,0
69,2021-01-16,Louisiana,0,Texas-Arlington,0
70,2021-01-16,Louisiana-Monroe,0,Arkansas State,0
71,2021-01-16,Loyola (IL),0,Evansville,0
72,2021-01-16,Loyola Marymount,0,Pacific,0
73,2021-01-16,Loyola (MD),0,Lafayette,0
74,2021-01-16,Maine,0,Vermont,0
75,2021-01-16,Manhattan,0,Canisius,0
76,2021-01-16,Marquette,0,St. John's (NY),0
