,Date,visitor_neutral,PTS,home_neutral,PTS
24,2020-02-08,Arkansas State,87,Little Rock,90
25,2020-02-08,Army,62,American,72
26,2020-02-08,Austin Peay,63,Belmont,71
27,2020-02-08,Ball State,64,Western Michigan,68
28,2020-02-08,Boise State,61,Utah State,70
29,2020-02-08,Boston College,77,Virginia Tech,73
30,2020-02-08,Bucknell,65,Loyola (MD),78
31,2020-02-08,California,45,Utah,60
32,2020-02-08,UC-Davis,87,Cal State Fullerton,81
33,2020-02-08,UC-Irvine,61,UCSB,64
34,2020-02-08,UC-Riverside,59,Cal State Northridge,61
35,2020-02-08,Central Arkansas,82,McNeese State,76
36,2020-02-08,Central Connecticut,60,Bryant,64
37,2020-02-08,Chattanooga,84,Wofford,77
38,2020-02-08,Cleveland State,55,Youngstown State,67
39,2020-02-08,Dartmouth,57,Yale,75
40,2020-02-08,Delaware State,57,Norfolk State,85
41,2020-02-08,DePaul,72,Georgetown,76
42,2020-02-08,Detroit,65,Northern Kentucky,84
43,2020-02-08,Drake,73,Northern Iowa,83
44,2020-02-08,East Carolina,81,Tulane,67
45,2020-02-08,ETSU,73,Mercer,60
46,2020-02-08,Eastern Kentucky,75,SIU-Edwardsville,83
47,2020-02-08,Eastern Michigan,58,Akron,59
48,2020-02-08,Elon,72,College of Charleston,65
49,2020-02-08,Florida,51,Ole Miss,68
50,2020-02-08,Florida International,66,Florida Atlantic,59
51,2020-02-08,Fresno State,67,UNLV,68
52,2020-02-08,Furman,82,Western Carolina,73
53,2020-02-08,Gardner-Webb,88,USC Upstate,57
54,2020-02-08,Georgia Southern,86,Louisiana,79
55,2020-02-08,Georgia State,77,Louisiana-Monroe,69
56,2020-02-08,Georgia Tech,64,Pitt,73
57,2020-02-08,Grand Canyon,103,California Baptist,98
58,2020-02-08,Green Bay,58,UIC,71
59,2020-02-08,Hampton,72,Charleston Southern,85
60,2020-02-08,Harvard,71,Brown,72
61,2020-02-08,Hawaii,75,Cal Poly,79
62,2020-02-08,Holy Cross,68,Boston University,77
63,2020-02-08,Howard,78,Florida A&M,82
64,2020-02-08,Indiana State,67,Illinois State,74
65,2020-02-08,Purdue-Fort Wayne,70,Denver,63
66,2020-02-08,Jacksonville,65,NJIT,54
67,2020-02-08,Jacksonville State,75,UT-Martin,61
68,2020-02-08,James Madison,78,Delaware,80
69,2020-02-08,Kansas State,63,Iowa State,73
70,2020-02-08,Lamar,49,Abilene Christian,84
71,2020-02-08,Lehigh,62,Lafayette,59
72,2020-02-08,Liberty,74,North Alabama,56
73,2020-02-08,Lipscomb,72,Kennesaw State,66
74,2020-02-08,Louisiana Tech,79,Marshall,83
75,2020-02-08,Maine,82,Binghamton,75
76,2020-02-08,UMBC,60,UMass-Lowell,50
77,2020-02-08,Maryland-Eastern Shore,53,Morgan State,61
78,2020-02-08,Merrimack,64,LIU,67
79,2020-02-08,Miami (OH),46,Ohio,77
80,2020-02-08,Milwaukee,80,IUPUI,79
81,2020-02-08,Missouri State,66,Southern Illinois,68
82,2020-02-08,Montana,82,Idaho,71
83,2020-02-08,Montana State,49,Eastern Washington,74
84,2020-02-08,Morehead State,65,Eastern Illinois,71
85,2020-02-08,Mount St. Mary's,67,St. Francis (NY),70
86,2020-02-08,Murray State,73,Tennessee State,65
87,2020-02-08,Navy,60,Colgate,67
88,2020-02-08,Omaha,64,South Dakota State,81
89,2020-02-08,New Mexico State,67,UMKC,61
90,2020-02-08,New Orleans,74,Stephen F. Austin,81
91,2020-02-08,North Carolina A&T,73,Bethune-Cookman,78
92,2020-02-08,North Carolina Central,68,Coppin State,63
93,2020-02-08,North Florida,69,Florida Gulf Coast,60
94,2020-02-08,North Texas,71,Alabama-Birmingham,64
95,2020-02-08,Northeastern,71,Hofstra,75
96,2020-02-08,Northern Arizona,70,Weber State,76
97,2020-02-08,Northwestern State,93,Houston Baptist,79
98,2020-02-08,Oakland,71,Wright State,83
99,2020-02-08,Oral Roberts,76,North Dakota State,83
100,2020-02-08,Penn,76,Columbia,67
101,2020-02-08,Pepperdine,78,Pacific,79
102,2020-02-08,Portland,81,San Diego,88
103,2020-02-08,Portland State,57,Southern Utah,85
104,2020-02-08,Presbyterian,62,Campbell,79
105,2020-02-08,Princeton,62,Cornell,73
106,2020-02-08,Providence,58,Xavier,64
107,2020-02-08,Purdue,74,Indiana,62
108,2020-02-08,Radford,81,High Point,70
109,2020-02-08,Rhode Island,82,George Washington,51
110,2020-02-08,Rice,91,Middle Tennessee,83
111,2020-02-08,Richmond,59,Fordham,53
112,2020-02-08,Robert Morris,61,Sacred Heart,58
113,2020-02-08,Sacramento State,63,Idaho State,59
114,2020-02-08,Saint Francis (PA),85,Wagner,68
115,2020-02-08,St. Joseph's,66,La Salle,83
116,2020-02-08,Sam Houston State,82,Nicholls State,88
117,2020-02-08,San Francisco,76,BYU,90
118,2020-02-08,San Jose State,77,Nevada,95
119,2020-02-08,Seattle,87,Utah Valley,85
120,2020-02-08,South Dakota,82,North Dakota,68
121,2020-02-08,South Florida,75,Memphis,73
122,2020-02-08,Southeastern Louisiana,75,Incarnate Word,82
123,2020-02-08,Southern,62,Grambling,66
124,2020-02-08,USC,64,Arizona State,66
125,2020-02-08,SMU,90,Temple,97
126,2020-02-08,Southern Miss,72,Western Kentucky,75
127,2020-02-08,St. Bonaventure,83,Duquesne,80
128,2020-02-08,Stony Brook,64,New Hampshire,81
129,2020-02-08,Tennessee Tech,62,Southeast Missouri State,60
130,2020-02-08,Texas A&M,54,South Carolina,74
131,2020-02-08,Texas-Arlington,75,Coastal Carolina,89
132,2020-02-08,UTEP,53,Old Dominion,72
133,2020-02-08,Texas-Rio Grande Valley,75,Chicago State,64
134,2020-02-08,UTSA,84,Charlotte,91
135,2020-02-08,Texas Southern,59,Prairie View,69
136,2020-02-08,Texas State,57,Appalachian State,60
137,2020-02-08,Texas Tech,62,Texas,57
138,2020-02-08,Toledo,83,Bowling Green State,85
139,2020-02-08,Towson,76,Drexel,69
140,2020-02-08,Vanderbilt,70,Mississippi State,80
141,2020-02-08,Vermont,69,Hartford,68
142,2020-02-08,VMI,75,Citadel,64
143,2020-02-08,Wake Forest,73,Syracuse,75
144,2020-02-08,William & Mary,64,UNC Wilmington,70
145,2020-02-08,Winthrop,70,Longwood,68
146,2020-02-08,Wyoming,68,New Mexico,97
0,2020-02-09,Butler,57,Marquette,76
1,2020-02-09,Wichita State,43,Houston,76
2,2020-02-09,Cincinnati,71,UConn,72
3,2020-02-09,Evansville,58,Bradley,69
4,2020-02-09,George Mason,67,UMass,69
5,2020-02-09,Iona,78,Fairfield,54
6,2020-02-09,Manhattan,65,Quinnipiac,63
7,2020-02-09,Niagara,58,Rider,73
8,2020-02-09,Northwestern,73,Rutgers,77
9,2020-02-09,Notre Dame,61,Clemson,57
10,2020-02-09,Ohio State,57,Wisconsin,70
11,2020-02-09,Penn,79,Cornell,73
12,2020-02-09,Princeton,81,Columbia,74
13,2020-02-09,St. Peter's,81,Monmouth,69
14,2020-02-09,Samford,67,UNC Greensboro,95
15,2020-02-09,Tulsa,75,UCF,83
16,2020-02-09,Valparaiso,68,Loyola (IL),70
17,2020-02-09,Washington,67,Washington State,79
0,2020-02-10,Baylor,52,Texas,45
1,2020-02-10,Florida State,65,Duke,70
2,2020-02-10,TCU,42,Texas Tech,88
3,2020-02-10,Alabama A&M,61,Mississippi Valley State,67
4,2020-02-10,Alabama State,57,Arkansas-Pine Bluff,49
5,2020-02-10,Alcorn State,71,Grambling,80
6,2020-02-10,Campbell,56,Longwood,57
7,2020-02-10,Charleston Southern,52,USC Upstate,66
8,2020-02-10,Colgate,79,Boston University,63
9,2020-02-10,Delaware State,86,South Carolina State,100
10,2020-02-10,High Point,55,Gardner-Webb,86
11,2020-02-10,Howard,68,Bethune-Cookman,87
12,2020-02-10,Maryland-Eastern Shore,67,Coppin State,68
13,2020-02-10,UNC Asheville,70,Hampton,80
14,2020-02-10,North Carolina A&T,60,Florida A&M,79
15,2020-02-10,North Carolina Central,58,Morgan State,57
16,2020-02-10,Portland State,83,Northern Colorado,71
17,2020-02-10,Radford,81,Winthrop,77
18,2020-02-10,Southern,51,Jackson State,67
0,2020-02-11,New Mexico,59,San Diego State,82
1,2020-02-11,Rhode Island,67,Dayton,81
2,2020-02-11,Nebraska,70,Maryland,72
3,2020-02-11,Kentucky,78,Vanderbilt,64
4,2020-02-11,Penn State,88,Purdue,76
5,2020-02-11,Michigan State,70,Illinois,69
6,2020-02-11,Missouri,78,LSU,82
7,2020-02-11,Air Force,57,Boise State,74
8,2020-02-11,Arkansas,61,Tennessee,82
9,2020-02-11,Bowling Green State,59,Akron,74
10,2020-02-11,Eastern Michigan,73,Central Michigan,70
11,2020-02-11,Fordham,49,Davidson,79
12,2020-02-11,Miami (OH),57,Toledo,65
13,2020-02-11,Mississippi State,58,Ole Miss,83
14,2020-02-11,UNC,57,Wake Forest,74
15,2020-02-11,NC State,79,Syracuse,74
16,2020-02-11,Northern Illinois,59,Ball State,63
17,2020-02-11,Notre Dame,49,Virginia,50
18,2020-02-11,Oklahoma State,64,Kansas State,59
19,2020-02-11,St. Bonaventure,74,St. Joseph's,56
20,2020-02-11,Utah State,75,Colorado State,72
21,2020-02-11,Western Michigan,61,Ohio,73
0,2020-02-12,Kansas,58,West Virginia,49
1,2020-02-12,Louisville,58,Georgia Tech,64
2,2020-02-12,Creighton,87,Seton Hall,82
3,2020-02-12,Alabama,91,Auburn,95
4,2020-02-12,Marquette,71,Villanova,72
5,2020-02-12,Xavier,61,Butler,66
6,2020-02-12,Houston,62,South Florida,58
7,2020-02-12,Albany (NY),60,Hartford,66
8,2020-02-12,Boston College,58,Miami (FL),85
9,2020-02-12,Bucknell,59,Navy,60
10,2020-02-12,UC-Irvine,63,UC-Riverside,59
11,2020-02-12,Canisius,66,Niagara,69
12,2020-02-12,Citadel,67,ETSU,91
13,2020-02-12,Clemson,72,Pitt,52
14,2020-02-12,UConn,75,SMU,79
15,2020-02-12,Drake,62,Missouri State,97
16,2020-02-12,East Carolina,56,Tulsa,70
17,2020-02-12,Florida,78,Texas A&M,61
18,2020-02-12,Fresno State,84,San Jose State,78
19,2020-02-12,Furman,86,Samford,71
20,2020-02-12,George Mason,72,VCU,67
21,2020-02-12,Holy Cross,82,Lehigh,89
22,2020-02-12,Houston Baptist,67,Abilene Christian,81
23,2020-02-12,Illinois State,63,Northern Iowa,71
24,2020-02-12,Incarnate Word,60,Northwestern State,70
25,2020-02-12,Indiana State,61,Bradley,72
26,2020-02-12,Iowa State,61,Oklahoma,90
27,2020-02-12,Lafayette,48,Army,65
28,2020-02-12,Lamar,65,Nicholls State,69
29,2020-02-12,Long Beach State,50,Hawaii,49
30,2020-02-12,Loyola (IL),73,Evansville,66
31,2020-02-12,Loyola (MD),76,American,81
32,2020-02-12,Maine,63,UMass-Lowell,71
33,2020-02-12,Mercer,70,Wofford,68
34,2020-02-12,Michigan,79,Northwestern,54
35,2020-02-12,Middle Tennessee,72,Alabama-Birmingham,83
36,2020-02-12,Omaha,78,Oral Roberts,81
37,2020-02-12,Nevada,82,UNLV,79
38,2020-02-12,New Hampshire,50,Vermont,74
39,2020-02-12,New Orleans,68,Central Arkansas,73
40,2020-02-12,Providence,69,St. John's (NY),80
41,2020-02-12,Regent,55,Towson,71
42,2020-02-12,Richmond,74,La Salle,47
43,2020-02-12,Rutgers,66,Ohio State,72
44,2020-02-12,Sam Houston State,79,Southeastern Louisiana,70
45,2020-02-12,South Carolina,75,Georgia,59
46,2020-02-12,Southern Illinois,38,Valparaiso,55
47,2020-02-12,Stephen F. Austin,75,Texas A&M-Corpus Christi,67
48,2020-02-12,Stony Brook,75,Binghamton,70
49,2020-02-12,Temple,72,Tulane,68
50,2020-02-12,VMI,67,Chattanooga,86
51,2020-02-12,Western Carolina,62,UNC Greensboro,82
52,2020-02-12,Western Illinois,72,South Dakota,85
0,2020-02-13,Colorado,60,Oregon,68
1,2020-02-13,Iowa,77,Indiana,89
2,2020-02-13,Appalachian State,65,Georgia State,76
3,2020-02-13,Arizona,68,California,52
4,2020-02-13,Arizona State,74,Stanford,69
5,2020-02-13,Little Rock,66,Texas State,74
6,2020-02-13,Arkansas State,67,Texas-Arlington,77
7,2020-02-13,BYU,77,Loyola Marymount,54
8,2020-02-13,Bryant,65,Sacred Heart,74
9,2020-02-13,Cal Poly,73,Cal State Northridge,81
10,2020-02-13,UCSB,75,UC-Davis,84
11,2020-02-13,Charlotte,72,North Texas,81
12,2020-02-13,Chicago State,54,Cal State Bakersfield,64
13,2020-02-13,Cleveland State,74,Oakland,79
14,2020-02-13,Coastal Carolina,69,Georgia Southern,79
15,2020-02-13,College of Charleston,63,Hofstra,76
16,2020-02-13,Delaware,81,Elon,75
17,2020-02-13,Drexel,72,William & Mary,77
18,2020-02-13,Eastern Kentucky,78,Morehead State,71
19,2020-02-13,Florida Atlantic,66,Southern Miss,68
20,2020-02-13,Florida Gulf Coast,70,Kennesaw State,58
21,2020-02-13,Florida International,57,Louisiana Tech,60
22,2020-02-13,Hampton,49,Campbell,75
23,2020-02-13,High Point,63,Charleston Southern,66
24,2020-02-13,Idaho,74,Eastern Washington,71
25,2020-02-13,Idaho State,69,Montana State,73
26,2020-02-13,Jacksonville,66,North Florida,81
27,2020-02-13,Jacksonville State,74,Tennessee Tech,75
28,2020-02-13,LIU,90,Central Connecticut,74
29,2020-02-13,Longwood,71,UNC Asheville,73
30,2020-02-13,Louisiana,75,South Alabama,78
31,2020-02-13,Louisiana-Monroe,74,Troy,71
32,2020-02-13,Marshall,63,UTSA,72
33,2020-02-13,Memphis,86,Cincinnati,92
34,2020-02-13,Merrimack,60,St. Francis (NY),50
35,2020-02-13,UMKC,66,Grand Canyon,71
36,2020-02-13,Murray State,68,Austin Peay,71
37,2020-02-13,NJIT,63,Lipscomb,77
38,2020-02-13,North Alabama,64,Stetson,75
39,2020-02-13,UNC Wilmington,63,Northeastern,71
40,2020-02-13,Northern Colorado,84,Northern Arizona,54
41,2020-02-13,Old Dominion,73,Rice,70
42,2020-02-13,Portland,55,Pacific,75
43,2020-02-13,Presbyterian,71,Radford,81
44,2020-02-13,Robert Morris,77,Mount St. Mary's,60
45,2020-02-13,San Diego,69,Pepperdine,72
46,2020-02-13,San Francisco,70,Santa Clara,61
47,2020-02-13,Seattle,64,New Mexico State,72
48,2020-02-13,SIU-Edwardsville,76,Eastern Illinois,74
49,2020-02-13,Southern Utah,55,Sacramento State,70
50,2020-02-13,UT-Martin,72,Southeast Missouri State,74
51,2020-02-13,Tennessee State,51,Belmont,74
52,2020-02-13,Utah,51,Oregon State,70
53,2020-02-13,Utah Valley,72,Texas-Rio Grande Valley,80
54,2020-02-13,Wagner,73,Fairleigh Dickinson,106
55,2020-02-13,Washington,56,USC,62
56,2020-02-13,Washington State,83,UCLA,86
57,2020-02-13,Weber State,37,Montana,72
58,2020-02-13,Westcliff,45,California Baptist,107
59,2020-02-13,Western Kentucky,67,UTEP,62
60,2020-02-13,Wichita State,75,UCF,58
61,2020-02-13,Winthrop,70,Gardner-Webb,74
62,2020-02-13,Youngstown State,76,Detroit,72
0,2020-02-14,Akron,80,Central Michigan,67
1,2020-02-14,Brown,75,Penn,63
2,2020-02-14,Buffalo,83,Toledo,67
3,2020-02-14,Columbia,63,Dartmouth,65
4,2020-02-14,Cornell,63,Harvard,85
5,2020-02-14,Davidson,93,St. Bonaventure,64
6,2020-02-14,Denver,78,South Dakota State,90
7,2020-02-14,Fairfield,57,Marist,53
8,2020-02-14,UIC,58,Wright State,75
9,2020-02-14,Purdue-Fort Wayne,70,North Dakota State,80
10,2020-02-14,IUPUI,70,Northern Kentucky,84
11,2020-02-14,Manhattan,57,Iona,80
12,2020-02-14,Monmouth,85,Canisius,71
13,2020-02-14,Quinnipiac,72,St. Peter's,84
14,2020-02-14,Rider,64,Siena,73
15,2020-02-14,Yale,88,Princeton,64
0,2020-02-15,West Virginia,59,Baylor,70
1,2020-02-15,Gonzaga,89,Pepperdine,77
2,2020-02-15,Oklahoma,70,Kansas,87
3,2020-02-15,Louisville,62,Clemson,77
4,2020-02-15,Dayton,71,UMass,63
5,2020-02-15,Notre Dame,60,Duke,94
6,2020-02-15,Syracuse,77,Florida State,80
7,2020-02-15,Maryland,67,Michigan State,60
8,2020-02-15,Seton Hall,71,Providence,74
9,2020-02-15,Auburn,73,Missouri,85
10,2020-02-15,Ole Miss,62,Kentucky,67
11,2020-02-15,Northwestern,61,Penn State,77
12,2020-02-15,Colorado,69,Oregon State,47
13,2020-02-15,Georgetown,73,Butler,66
14,2020-02-15,Houston,72,SMU,73
15,2020-02-15,Illinois,57,Rutgers,72
16,2020-02-15,DePaul,64,Creighton,93
17,2020-02-15,Texas Tech,70,Oklahoma State,73
18,2020-02-15,LSU,82,Alabama,88
19,2020-02-15,Abilene Christian,78,Texas A&M-Corpus Christi,64
20,2020-02-15,Alabama A&M,58,Alabama State,61
21,2020-02-15,Alabama-Birmingham,79,Middle Tennessee,66
22,2020-02-15,American,68,Bucknell,72
23,2020-02-15,Appalachian State,62,Georgia Southern,57
24,2020-02-15,Arizona,69,Stanford,60
25,2020-02-15,Little Rock,65,Texas-Arlington,76
26,2020-02-15,Arkansas-Pine Bluff,49,Southern,73
27,2020-02-15,Arkansas State,64,Texas State,69
28,2020-02-15,Bethune-Cookman,58,Maryland-Eastern Shore,66
29,2020-02-15,Binghamton,48,Vermont,76
30,2020-02-15,Boston University,77,Navy,54
31,2020-02-15,Bowling Green State,77,Ball State,71
32,2020-02-15,Bradley,69,Southern Illinois,67
33,2020-02-15,BYU,72,San Diego,71
34,2020-02-15,Brown,54,Princeton,73
35,2020-02-15,Bryant,70,Central Connecticut,75
36,2020-02-15,Cal Poly,101,Cal State Fullerton,105
37,2020-02-15,Cal State Northridge,98,UC-Davis,110
38,2020-02-15,UC-Irvine,70,Hawaii,63
39,2020-02-15,UC-Riverside,63,Long Beach State,65
40,2020-02-15,Central Arkansas,67,Sam Houston State,82
41,2020-02-15,Charleston Southern,75,UNC Asheville,79
42,2020-02-15,Charlotte,54,Rice,70
43,2020-02-15,Chattanooga,53,Furman,58
44,2020-02-15,Chicago State,47,Grand Canyon,71
45,2020-02-15,Cleveland State,67,Detroit,66
46,2020-02-15,Coastal Carolina,80,Georgia State,92
47,2020-02-15,College of Charleston,51,Northeastern,65
48,2020-02-15,Colorado State,77,Wyoming,70
49,2020-02-15,Columbia,73,Harvard,77
50,2020-02-15,Coppin State,66,South Carolina State,70
51,2020-02-15,Cornell,53,Dartmouth,75
52,2020-02-15,Delaware,77,William & Mary,81
53,2020-02-15,Drexel,70,Elon,75
54,2020-02-15,ETSU,72,VMI,67
55,2020-02-15,Eastern Illinois,79,UT-Martin,80
56,2020-02-15,Eastern Kentucky,85,Austin Peay,93
57,2020-02-15,Eastern Washington,89,Portland State,81
58,2020-02-15,Fairleigh Dickinson,72,Robert Morris,71
59,2020-02-15,Florida A&M,97,Delaware State,95
60,2020-02-15,Florida Atlantic,68,Louisiana Tech,81
61,2020-02-15,Florida Gulf Coast,54,Lipscomb,64
62,2020-02-15,Florida International,67,Southern Miss,75
63,2020-02-15,George Washington,73,George Mason,67
64,2020-02-15,Georgia,69,Texas A&M,74
65,2020-02-15,Grambling,69,Prairie View,75
66,2020-02-15,Green Bay,94,Milwaukee,90
67,2020-02-15,Hampton,68,Longwood,76
68,2020-02-15,Houston Baptist,69,Lamar,79
69,2020-02-15,Idaho State,63,Montana,78
70,2020-02-15,Incarnate Word,67,New Orleans,66
71,2020-02-15,Jackson State,74,Texas Southern,77
72,2020-02-15,Jacksonville State,84,Belmont,101
73,2020-02-15,Kansas State,57,TCU,68
74,2020-02-15,Kennesaw State,42,Stetson,59
75,2020-02-15,La Salle,69,Saint Louis,84
76,2020-02-15,Lafayette,72,Holy Cross,62
77,2020-02-15,Lehigh,66,Army,79
78,2020-02-15,Louisiana,81,Troy,77
79,2020-02-15,Louisiana-Monroe,49,South Alabama,50
80,2020-02-15,Loyola Marymount,65,Santa Clara,59
81,2020-02-15,Marshall,71,UTEP,61
82,2020-02-15,UMass-Lowell,74,Hartford,67
83,2020-02-15,McNeese State,79,Northwestern State,84
84,2020-02-15,Mississippi State,78,Arkansas,77
85,2020-02-15,Mississippi Valley State,88,Alcorn State,92
86,2020-02-15,UMKC,59,Cal State Bakersfield,53
87,2020-02-15,Morehead State,57,Murray State,85
88,2020-02-15,Morgan State,57,Norfolk State,62
89,2020-02-15,UNLV,78,New Mexico,73
90,2020-02-15,New Hampshire,59,UMBC,65
91,2020-02-15,NJIT,49,Liberty,62
92,2020-02-15,North Alabama,67,North Florida,80
93,2020-02-15,UNC Greensboro,67,Mercer,55
94,2020-02-15,UNC Wilmington,64,Hofstra,78
95,2020-02-15,North Dakota,86,Western Illinois,83
96,2020-02-15,Northern Colorado,68,Sacramento State,65
97,2020-02-15,Northern Illinois,60,Miami (OH),65
98,2020-02-15,Northern Iowa,73,Loyola (IL),82
99,2020-02-15,Ohio,72,Kent State,87
100,2020-02-15,Old Dominion,47,North Texas,64
101,2020-02-15,Pacific,63,Saint Mary's,71
102,2020-02-15,Pitt,57,Virginia Tech,67
103,2020-02-15,Purdue,52,Ohio State,68
104,2020-02-15,Radford,73,Campbell,60
105,2020-02-15,Sacred Heart,80,LIU,72
106,2020-02-15,Saint Francis (PA),70,Mount St. Mary's,55
107,2020-02-15,St. Joseph's,55,Rhode Island,73
108,2020-02-15,Samford,74,Citadel,62
109,2020-02-15,San Jose State,86,Air Force,95
110,2020-02-15,Seattle,72,Texas-Rio Grande Valley,79
111,2020-02-15,USC Upstate,54,High Point,62
112,2020-02-15,South Dakota,80,Oral Roberts,94
113,2020-02-15,Southeastern Louisiana,71,Nicholls State,81
114,2020-02-15,SIU-Edwardsville,71,Southeast Missouri State,75
115,2020-02-15,Southern Utah,69,Northern Arizona,82
116,2020-02-15,Tennessee,61,South Carolina,63
117,2020-02-15,Tennessee Tech,55,Tennessee State,70
118,2020-02-15,Texas,52,Iowa State,81
119,2020-02-15,Towson,63,James Madison,48
120,2020-02-15,Tulsa,56,South Florida,48
121,2020-02-15,Utah State,71,Fresno State,59
122,2020-02-15,Utah Valley,82,New Mexico State,84
123,2020-02-15,Valparaiso,65,Illinois State,62
124,2020-02-15,Vanderbilt,66,Florida,84
125,2020-02-15,Virginia,64,UNC,62
126,2020-02-15,VCU,59,Richmond,77
127,2020-02-15,Wagner,59,Merrimack,68
128,2020-02-15,Wake Forest,54,Miami (FL),71
129,2020-02-15,Washington,57,UCLA,67
130,2020-02-15,Washington State,51,USC,70
131,2020-02-15,Weber State,63,Montana State,77
132,2020-02-15,Western Carolina,80,Wofford,74
133,2020-02-15,Western Kentucky,77,UTSA,73
134,2020-02-15,Western Michigan,51,Eastern Michigan,69
135,2020-02-15,Winthrop,89,Presbyterian,88
136,2020-02-15,Wisconsin,81,Nebraska,64
137,2020-02-15,Yale,61,Penn,69
138,2020-02-15,Youngstown State,64,Oakland,72
0,2020-02-16,San Diego State,72,Boise State,55
1,2020-02-16,Villanova,76,Temple,56
2,2020-02-16,Utah,62,Oregon,80
3,2020-02-16,Iowa,58,Minnesota,55
4,2020-02-16,Albany (NY),66,Maine,60
5,2020-02-16,Arizona State,80,California,75
6,2020-02-16,Cincinnati,70,East Carolina,67
7,2020-02-16,Colgate,80,Loyola (MD),84
8,2020-02-16,Denver,62,Omaha,85
9,2020-02-16,Duquesne,59,Fordham,54
10,2020-02-16,Evansville,80,Drake,85
11,2020-02-16,Fairfield,44,St. Peter's,61
12,2020-02-16,UIC,73,Northern Kentucky,43
13,2020-02-16,Indiana,65,Michigan,89
14,2020-02-16,Purdue-Fort Wayne,64,South Dakota State,75
15,2020-02-16,IUPUI,66,Wright State,106
16,2020-02-16,Manhattan,52,Siena,65
17,2020-02-16,Marist,70,Iona,78
18,2020-02-16,Memphis,61,UConn,64
19,2020-02-16,Missouri State,71,Indiana State,58
20,2020-02-16,Monmouth,72,Niagara,77
21,2020-02-16,NC State,68,Boston College,71
22,2020-02-16,Quinnipiac,63,Rider,79
23,2020-02-16,Tulane,57,Wichita State,82
0,2020-02-17,Iowa State,71,Kansas,91
1,2020-02-17,Arkansas-Pine Bluff,52,Alcorn State,60
2,2020-02-17,Bethune-Cookman,71,Delaware State,70
3,2020-02-17,Bucknell,69,Holy Cross,48
4,2020-02-17,Coppin State,60,Norfolk State,80
5,2020-02-17,Florida A&M,71,Maryland-Eastern Shore,81
6,2020-02-17,Grambling,79,Texas Southern,93
7,2020-02-17,Idaho,69,Portland State,90
8,2020-02-17,Jackson State,61,Prairie View,70
9,2020-02-17,Mississippi Valley State,62,Southern,95
10,2020-02-17,Morgan State,78,South Carolina State,72
11,2020-02-17,UNC,76,Notre Dame,77
12,2020-02-17,North Carolina Central,60,North Carolina A&T,77
13,2020-02-17,Xavier,77,St. John's (NY),74
0,2020-02-18,Baylor,65,Oklahoma,54
1,2020-02-18,Dayton,66,VCU,61
2,2020-02-18,Northwestern,67,Maryland,76
3,2020-02-18,Pitt,67,Florida State,82
4,2020-02-18,Illinois,62,Penn State,56
5,2020-02-18,Kentucky,79,LSU,76
6,2020-02-18,Creighton,73,Marquette,65
7,2020-02-18,Oklahoma State,47,West Virginia,65
8,2020-02-18,Akron,71,Western Michigan,67
9,2020-02-18,Arkansas,59,Florida,73
10,2020-02-18,Ball State,59,Buffalo,72
11,2020-02-18,Central Michigan,69,Ohio,77
12,2020-02-18,Colorado State,56,UNLV,80
13,2020-02-18,Davidson,72,St. Joseph's,73
14,2020-02-18,Fairleigh Dickinson,75,Central Connecticut,76
15,2020-02-18,Kent State,49,Eastern Michigan,70
16,2020-02-18,Merrimack,52,Bryant,61
17,2020-02-18,Ole Miss,68,Missouri,71
18,2020-02-18,Mount St. Mary's,61,Wagner,67
19,2020-02-18,Nevada,88,New Mexico,74
20,2020-02-18,Purdue,65,Wisconsin,69
21,2020-02-18,Robert Morris,71,Saint Francis (PA),86
22,2020-02-18,Saint Louis,63,UMass,67
23,2020-02-18,St. Francis (NY),87,LIU,77
24,2020-02-18,Texas-Permian Basin,80,Texas-Rio Grande Valley,93
25,2020-02-18,Vanderbilt,61,Tennessee,65
0,2020-02-19,Duke,66,NC State,88
1,2020-02-19,Syracuse,66,Louisville,90
2,2020-02-19,Villanova,91,DePaul,71
3,2020-02-19,Auburn,55,Georgia,65
4,2020-02-19,Butler,72,Seton Hall,74
5,2020-02-19,Tulsa,43,Houston,76
6,2020-02-19,Abilene Christian,82,Houston Baptist,68
7,2020-02-19,Air Force,62,Fresno State,71
8,2020-02-19,Army,77,Loyola (MD),81
9,2020-02-19,Boise State,80,San Jose State,62
10,2020-02-19,Boston College,65,Virginia,78
11,2020-02-19,Boston University,59,Lafayette,61
12,2020-02-19,California,66,Washington State,57
13,2020-02-19,California Baptist,63,UMKC,69
14,2020-02-19,Central Arkansas,68,Stephen F. Austin,83
15,2020-02-19,UCF,89,Cincinnati,87
16,2020-02-19,Chattanooga,91,Citadel,68
17,2020-02-19,East Carolina,73,Memphis,77
18,2020-02-19,Fordham,49,La Salle,58
19,2020-02-19,Furman,66,ETSU,75
20,2020-02-19,George Mason,50,Richmond,65
21,2020-02-19,George Washington,70,Duquesne,67
22,2020-02-19,Georgia Tech,86,Wake Forest,79
23,2020-02-19,Illinois State,69,Loyola (IL),84
24,2020-02-19,Indiana,68,Minnesota,56
25,2020-02-19,Iona,64,Siena,65
26,2020-02-19,Kansas State,62,Texas Tech,69
27,2020-02-19,Lamar,77,Sam Houston State,65
28,2020-02-19,Lehigh,67,Colgate,70
29,2020-02-19,Long Beach State,55,UC-Irvine,70
30,2020-02-19,Louisiana-Monroe,66,Arkansas State,52
